,qinst,qinst_ac,qr,qsim,qsim_ac
330,0.08992826912897889,70.47380732942023,29.17837602351755,0.09448606818959225,66.82626363078431
331,0.08202787776200522,72.86935816011794,28.593555286242832,0.08587933112539996,70.62458360847283
332,0.07526820158740902,96.10563564494124,28.370393294677314,0.07857110301387128,82.20291256141022
333,0.06941638326885048,104.76412435202624,28.58793147709032,0.07228042456197958,104.54705890175916
334,0.06430822836299098,91.99224531611151,29.301212712356147,0.06681118188582467,98.21675867339832
335,0.05981494841856342,79.06137291938565,30.508446400109374,0.0620193067384748,85.70423982673678
336,0.05582807573456308,66.73272533802768,32.15775055891519,0.05778675720980004,72.66583093116388
337,0.05561903813423528,56.07266129320516,34.17365878919527,0.055355955165884894,61.29548860894263
338,0.06535558848844934,47.43975427512915,36.48468545258752,0.05962612560272871,51.55824409157316
339,0.07242481551181165,40.66490155993052,39.01887119722859,0.06949160294651598,43.927404328930606
340,0.06957353966037759,37.141800555579984,41.67072578151388,0.0717675975355471,38.58797501343224
